timestamp,location,voltage,current,power_kw,energy_kwh,power_factor
2026-08-12 14:09:30,Lab Building A,233.9,2.86,0.629,1196.48,0.94
2026-08-12 14:09:30,Library Wing,237.6,2.97,0.67,930.89,0.95
2026-08-12 14:09:30,Computer Center,233.4,4.88,1.014,1144.03,0.89
2026-08-12 14:09:30,Cafeteria Block,232.6,3.52,0.77,778.42,0.94
2026-08-12 18:29:19,Main Meter,222.8,4.18,0.885,1408.4,0.95
2026-08-12 18:29:19,Lab Building A,229.4,2.91,0.634,1200.44,0.95
2026-08-12 18:29:19,Library Wing,235.1,3.32,0.734,935.43,0.94
2026-08-12 18:29:19,Computer Center,230.8,5.19,1.15,1150.83,0.96
2026-08-12 18:29:19,Cafeteria Block,239.3,2.9,0.638,782.1,0.92
2026-08-12 22:05:06,Main Meter,236.8,2.12,0.482,1411.35,0.96
2026-08-12 22:05:06,Lab Building A,221.8,1.34,0.288,1202.15,0.97
2026-08-12 22:05:06,Library Wing,223.7,1.14,0.235,936.89,0.92
2026-08-12 22:05:06,Computer Center,235.5,1.78,0.386,1153.24,0.92
2026-08-12 22:05:06,Cafeteria Block,228.1,1.52,0.309,784.0,0.89
2026-08-13 02:38:15,Main Meter,229.7,1.47,0.321,1413.43,0.95
2026-08-13 02:38:15,Lab Building A,239.1,1.38,0.307,1203.91,0.93
2026-08-13 02:38:15,Library Wing,231.5,1.1,0.244,938.28,0.96
2026-08-13 02:38:15,Computer Center,224.3,3.21,0.634,1156.75,0.88
2026-08-13 02:38:15,Cafeteria Block,231.7,1.67,0.348,786.01,0.9
2026-08-13 06:54:09,Main Meter,239.2,1.27,0.267,1415.0,0.88
2026-08-13 06:54:09,Lab Building A,233.4,1.52,0.316,1205.69,0.89
2026-08-13 06:54:09,Library Wing,223.2,1.22,0.251,939.87,0.92
2026-08-13 06:54:09,Computer Center,237.7,2.92,0.645,1160.88,0.93
2026-08-13 06:54:09,Cafeteria Block,238.4,1.82,0.399,788.28,0.92
2026-08-13 10:24:12,Main Meter,224.1,5.2,1.072,1421.03,0.92
2026-08-13 10:24:12,Lab Building A,230.1,3.15,0.703,1210.09,0.97
2026-08-13 10:24:12,Library Wing,220.4,2.81,0.564,943.21,0.91
2026-08-13 10:24:12,Computer Center,236.9,7.38,1.678,1170.38,0.96
2026-08-13 10:24:12,Cafeteria Block,234.1,2.75,0.599,791.69,0.93
2026-08-13 14:04:48,Main Meter,229.1,4.47,0.973,1427.2,0.95
2026-08-13 14:04:48,Lab Building A,231.4,4.0,0.833,1215.07,0.9
2026-08-13 14:04:48,Library Wing,236.7,4.0,0.843,948.35,0.89
2026-08-13 14:04:48,Computer Center,238.6,6.99,1.584,1180.42,0.95
2026-08-13 14:04:48,Cafeteria Block,237.5,3.44,0.719,796.04,0.88
2026-08-13 18:29:07,Main Meter,226.6,4.01,0.836,1432.0,0.92
2026-08-13 18:29:07,Lab Building A,219.4,3.22,0.657,1219.34,0.93
2026-08-13 18:29:07,Library Wing,228.3,3.69,0.767,953.3,0.91
2026-08-13 18:29:07,Computer Center,221.3,6.84,1.453,1189.07,0.96
2026-08-13 18:29:07,Cafeteria Block,222.4,3.42,0.7,800.03,0.92
2026-08-13 22:14:00,Main Meter,227.1,1.31,0.286,1433.85,0.96
2026-08-13 22:14:00,Lab Building A,222.5,0.85,0.174,1220.31,0.92
2026-08-13 22:14:00,Library Wing,239.3,1.25,0.284,955.09,0.95
2026-08-13 22:14:00,Computer Center,235.3,3.02,0.64,1192.67,0.9
2026-08-13 22:14:00,Cafeteria Block,227.3,1.38,0.298,801.83,0.95
2026-08-14 02:53:35,Main Meter,225.6,2.24,0.46,1436.51,0.91
2026-08-14 02:53:35,Lab Building A,229.8,1.33,0.269,1222.02,0.88
2026-08-14 02:53:35,Library Wing,231.0,1.62,0.333,957.14,0.89
2026-08-14 02:53:35,Computer Center,229.0,2.32,0.473,1195.3,0.89
2026-08-14 02:53:35,Cafeteria Block,220.1,1.78,0.376,804.05,0.96
2026-08-14 06:29:11,Main Meter,228.8,1.92,0.404,1439.0,0.92
2026-08-14 06:29:11,Lab Building A,227.7,1.63,0.349,1224.27,0.94
2026-08-14 06:29:11,Library Wing,229.9,1.2,0.257,958.67,0.93
2026-08-14 06:29:11,Computer Center,225.7,3.0,0.616,1199.01,0.91
2026-08-14 06:29:11,Cafeteria Block,234.4,0.91,0.192,805.21,0.9
2026-08-14 10:06:09,Main Meter,227.6,5.56,1.164,1446.24,0.92
2026-08-14 10:06:09,Lab Building A,228.4,3.61,0.783,1229.23,0.95
2026-08-14 10:06:09,Library Wing,225.3,3.37,0.699,962.74,0.92
2026-08-14 10:06:09,Computer Center,224.7,5.67,1.223,1206.27,0.96
2026-08-14 10:06:09,Cafeteria Block,235.1,3.69,0.824,810.14,0.95
2026-08-14 14:30:28,Main Meter,232.0,3.62,0.806,1451.34,0.96
2026-08-14 14:30:28,Lab Building A,240.0,3.62,0.843,1234.03,0.97
2026-08-14 14:30:28,Library Wing,219.7,3.24,0.683,966.9,0.96
2026-08-14 14:30:28,Computer Center,230.8,6.21,1.29,1214.47,0.9
2026-08-14 14:30:28,Cafeteria Block,235.5,2.92,0.605,813.49,0.88
2026-08-14 18:17:01,Main Meter,238.2,5.07,1.075,1458.25,0.89
2026-08-14 18:17:01,Lab Building A,226.8,3.12,0.679,1238.11,0.96
2026-08-14 18:17:01,Library Wing,219.9,2.58,0.505,969.73,0.89
2026-08-14 18:17:01,Computer Center,218.4,4.99,1.014,1220.19,0.93
2026-08-14 18:17:01,Cafeteria Block,228.9,3.21,0.698,818.01,0.95
2026-08-14 22:49:34,Main Meter,237.0,1.94,0.418,1460.83,0.91
2026-08-14 22:49:34,Lab Building A,230.1,1.17,0.253,1239.53,0.94
2026-08-14 22:49:34,Library Wing,232.0,2.0,0.408,972.09,0.88
2026-08-14 22:49:34,Computer Center,225.4,2.15,0.441,1222.94,0.91
2026-08-14 22:49:34,Cafeteria Block,221.4,1.4,0.282,819.65,0.91
2026-08-15 02:52:52,Main Meter,238.9,1.66,0.369,1463.13,0.93
2026-08-15 02:52:52,Lab Building A,236.2,1.88,0.426,1241.88,0.96
2026-08-15 02:52:52,Library Wing,218.7,1.18,0.227,973.37,0.88
2026-08-15 02:52:52,Computer Center,239.6,2.81,0.592,1226.4,0.88
2026-08-15 02:52:52,Cafeteria Block,226.6,1.09,0.23,820.92,0.93
2026-08-15 06:30:11,Main Meter,218.6,2.3,0.463,1466.07,0.92
2026-08-15 06:30:11,Lab Building A,224.1,1.22,0.249,1243.28,0.91
2026-08-15 06:30:11,Library Wing,223.7,1.26,0.259,974.93,0.92
2026-08-15 06:30:11,Computer Center,226.5,2.53,0.544,1229.46,0.95
2026-08-15 06:30:11,Cafeteria Block,221.3,0.71,0.151,821.79,0.96
2026-08-15 10:18:49,Main Meter,240.0,4.35,0.94,1472.01,0.9
2026-08-15 10:18:49,Lab Building A,223.3,4.33,0.88,1248.54,0.91
2026-08-15 10:18:49,Library Wing,232.5,3.14,0.686,979.38,0.94
2026-08-15 10:18:49,Computer Center,233.1,5.39,1.143,1235.83,0.91
2026-08-15 10:18:49,Cafeteria Block,218.1,3.08,0.645,825.51,0.96
2026-08-15 14:31:53,Main Meter,223.5,3.72,0.757,1476.75,0.91
2026-08-15 14:31:53,Lab Building A,224.1,4.09,0.852,1253.98,0.93
2026-08-15 14:31:53,Library Wing,236.3,3.14,0.653,983.11,0.88
2026-08-15 14:31:53,Computer Center,219.7,5.66,1.107,1242.97,0.89
2026-08-15 14:31:53,Cafeteria Block,235.1,4.29,0.958,831.64,0.95
2026-08-15 18:23:45,Main Meter,232.9,5.12,1.061,1482.76,0.89
2026-08-15 18:23:45,Lab Building A,225.8,2.72,0.583,1257.45,0.95
2026-08-15 18:23:45,Library Wing,225.3,3.12,0.654,987.01,0.93
2026-08-15 18:23:45,Computer Center,222.7,6.28,1.329,1250.3,0.95
2026-08-15 18:23:45,Cafeteria Block,235.7,2.58,0.584,835.14,0.96
2026-08-15 22:24:17,Main Meter,235.3,1.44,0.305,1484.52,0.9
2026-08-15 22:24:17,Lab Building A,229.6,1.64,0.35,1259.45,0.93
2026-08-15 22:24:17,Library Wing,232.6,1.87,0.387,989.43,0.89
2026-08-15 22:24:17,Computer Center,224.6,3.32,0.701,1254.29,0.94
2026-08-15 22:24:17,Cafeteria Block,225.7,1.16,0.243,836.66,0.93
2026-08-16 02:48:20,Main Meter,238.5,1.06,0.24,1486.08,0.95
2026-08-16 02:48:20,Lab Building A,227.0,1.62,0.335,1261.43,0.91
2026-08-16 02:48:20,Library Wing,239.5,1.75,0.398,991.64,0.95
2026-08-16 02:48:20,Computer Center,226.2,1.57,0.337,1256.29,0.95
2026-08-16 02:48:20,Cafeteria Block,225.2,1.38,0.283,838.32,0.91
2026-08-16 06:15:04,Main Meter,221.0,2.14,0.454,1488.87,0.96
2026-08-16 06:15:04,Lab Building A,228.4,1.44,0.299,1263.11,0.91
2026-08-16 06:15:04,Library Wing,238.8,1.82,0.387,993.82,0.89
2026-08-16 06:15:04,Computer Center,222.6,1.74,0.376,1258.72,0.97
2026-08-16 06:15:04,Cafeteria Block,239.2,1.77,0.402,840.85,0.95
2026-08-16 10:31:05,Main Meter,222.3,4.87,0.953,1494.73,0.88
2026-08-16 10:31:05,Lab Building A,239.9,2.54,0.579,1266.39,0.95
2026-08-16 10:31:05,Library Wing,229.5,2.72,0.568,997.28,0.91
2026-08-16 10:31:05,Computer Center,229.8,5.73,1.225,1266.04,0.93
2026-08-16 10:31:05,Cafeteria Block,230.6,3.67,0.821,845.91,0.97
2026-08-16 14:43:01,Main Meter,224.8,4.16,0.823,1500.04,0.88
2026-08-16 14:43:01,Lab Building A,235.2,3.99,0.892,1271.86,0.95
2026-08-16 14:43:01,Library Wing,231.5,4.12,0.877,1002.65,0.92
2026-08-16 14:43:01,Computer Center,231.6,6.27,1.409,1274.6,0.97
2026-08-16 14:43:01,Cafeteria Block,235.1,3.72,0.831,850.61,0.95
2026-08-16 18:27:32,Main Meter,224.1,4.27,0.861,1505.42,0.9
2026-08-16 18:27:32,Lab Building A,218.3,4.24,0.898,1276.91,0.97
2026-08-16 18:27:32,Library Wing,220.3,2.77,0.543,1006.13,0.89
2026-08-16 18:27:32,Computer Center,227.8,5.34,1.143,1281.54,0.94
2026-08-16 18:27:32,Cafeteria Block,230.8,4.01,0.87,856.14,0.94
2026-08-16 22:40:46,Main Meter,219.0,1.52,0.296,1507.12,0.89
2026-08-16 22:40:46,Lab Building A,221.5,0.85,0.173,1277.89,0.92
2026-08-16 22:40:46,Library Wing,233.5,0.84,0.182,1007.16,0.93
2026-08-16 22:40:46,Computer Center,236.1,2.44,0.559,1284.76,0.97
2026-08-16 22:40:46,Cafeteria Block,233.7,1.94,0.413,858.7,0.91
2026-08-17 02:26:45,Main Meter,232.0,2.12,0.457,1509.96,0.93
2026-08-17 02:26:45,Lab Building A,221.7,1.63,0.336,1279.96,0.93
2026-08-17 02:26:45,Library Wing,235.1,0.81,0.169,1008.21,0.89
2026-08-17 02:26:45,Computer Center,227.6,3.13,0.663,1288.84,0.93
2026-08-17 02:26:45,Cafeteria Block,233.4,1.38,0.312,860.45,0.97
2026-08-17 06:26:19,Main Meter,218.2,1.46,0.284,1511.73,0.89
2026-08-17 06:26:19,Lab Building A,229.2,1.48,0.312,1281.75,0.92
2026-08-17 06:26:19,Library Wing,232.4,1.01,0.228,1009.58,0.97
2026-08-17 06:26:19,Computer Center,219.1,2.86,0.589,1292.22,0.94
2026-08-17 06:26:19,Cafeteria Block,224.9,1.65,0.345,862.52,0.93
2026-08-17 10:13:22,Main Meter,220.3,4.14,0.803,1516.35,0.88
2026-08-17 10:13:22,Lab Building A,228.7,3.21,0.675,1285.96,0.92
2026-08-17 10:13:22,Library Wing,221.0,3.7,0.752,1014.19,0.92
2026-08-17 10:13:22,Computer Center,219.3,6.25,1.33,1300.25,0.97
2026-08-17 10:13:22,Cafeteria Block,226.8,3.91,0.789,867.48,0.89
2026-08-17 14:15:59,Main Meter,223.3,3.82,0.785,1521.23,0.92
2026-08-17 14:15:59,Lab Building A,232.6,3.7,0.775,1290.67,0.9
2026-08-17 14:15:59,Library Wing,228.5,3.5,0.76,1019.03,0.95
2026-08-17 14:15:59,Computer Center,220.3,6.94,1.361,1308.37,0.89
2026-08-17 14:15:59,Cafeteria Block,231.2,2.98,0.641,871.37,0.93
2026-08-17 18:15:38,Main Meter,232.6,5.68,1.202,1528.48,0.91
2026-08-17 18:15:38,Lab Building A,229.2,3.31,0.736,1294.81,0.97
2026-08-17 18:15:38,Library Wing,219.6,3.72,0.735,1023.7,0.9
2026-08-17 18:15:38,Computer Center,232.9,5.96,1.263,1315.68,0.91
2026-08-17 18:15:38,Cafeteria Block,218.0,4.2,0.87,876.59,0.95
2026-08-17 22:24:34,Main Meter,239.5,1.94,0.451,1531.35,0.97
2026-08-17 22:24:34,Lab Building A,222.4,1.38,0.288,1296.41,0.94
2026-08-17 22:24:34,Library Wing,218.2,1.11,0.233,1025.16,0.96
2026-08-17 22:24:34,Computer Center,232.7,1.79,0.387,1318.1,0.93
2026-08-17 22:24:34,Cafeteria Block,221.3,1.17,0.241,878.04,0.93
2026-08-18 02:55:48,Main Meter,230.4,1.85,0.405,1533.96,0.95
2026-08-18 02:55:48,Lab Building A,221.2,1.49,0.307,1298.21,0.93
2026-08-18 02:55:48,Library Wing,237.1,0.99,0.221,1026.57,0.94
2026-08-18 02:55:48,Computer Center,225.9,3.11,0.625,1321.68,0.89
2026-08-18 02:55:48,Cafeteria Block,236.7,1.34,0.301,879.95,0.95
2026-08-18 06:37:06,Main Meter,238.2,1.5,0.314,1535.96,0.88
2026-08-18 06:37:06,Lab Building A,238.9,1.36,0.309,1299.99,0.95
2026-08-18 06:37:06,Library Wing,219.2,1.43,0.301,1028.38,0.96
2026-08-18 06:37:06,Computer Center,230.0,2.76,0.571,1325.19,0.9
2026-08-18 06:37:06,Cafeteria Block,220.4,1.04,0.206,881.1,0.9
2026-08-18 10:32:41,Main Meter,227.3,3.92,0.846,1540.64,0.95
2026-08-18 10:32:41,Lab Building A,239.9,3.54,0.807,1304.45,0.95
2026-08-18 10:32:41,Library Wing,220.0,3.66,0.757,1033.11,0.94
2026-08-18 10:32:41,Computer Center,225.3,6.2,1.341,1333.55,0.96
2026-08-18 10:32:41,Cafeteria Block,239.6,4.39,0.947,886.89,0.9
2026-08-18 14:44:49,Main Meter,231.0,4.58,0.984,1546.94,0.93
2026-08-18 14:44:49,Lab Building A,229.7,3.59,0.783,1309.39,0.95
2026-08-18 14:44:49,Library Wing,224.6,3.15,0.651,1037.01,0.92
2026-08-18 14:44:49,Computer Center,221.9,6.17,1.246,1340.87,0.91
2026-08-18 14:44:49,Cafeteria Block,228.2,3.46,0.734,891.18,0.93
2026-08-18 18:35:52,Main Meter,219.5,4.94,1.03,1552.92,0.95
2026-08-18 18:35:52,Lab Building A,229.7,4.06,0.83,1314.52,0.89
2026-08-18 18:35:52,Library Wing,221.9,3.9,0.788,1041.99,0.91
2026-08-18 18:35:52,Computer Center,218.8,5.87,1.22,1348.05,0.95
2026-08-18 18:35:52,Cafeteria Block,233.1,3.81,0.817,896.3,0.92
2026-08-18 22:57:32,Main Meter,230.1,1.12,0.242,1554.37,0.94
2026-08-18 22:57:32,Lab Building A,224.7,0.92,0.19,1315.75,0.92
2026-08-18 22:57:32,Library Wing,225.8,1.13,0.242,1043.44,0.95
2026-08-18 22:57:32,Computer Center,220.9,1.9,0.395,1350.51,0.94
2026-08-18 22:57:32,Cafeteria Block,221.3,1.34,0.279,898.04,0.94
2026-08-19 02:28:31,Main Meter,219.7,1.98,0.396,1556.6,0.91
2026-08-19 02:28:31,Lab Building A,235.8,1.57,0.348,1317.84,0.94
2026-08-19 02:28:31,Library Wing,229.2,1.21,0.252,1044.88,0.91
2026-08-19 02:28:31,Computer Center,220.1,2.73,0.565,1353.99,0.94
2026-08-19 02:28:31,Cafeteria Block,232.5,1.66,0.343,899.94,0.89
2026-08-19 06:06:40,Main Meter,235.6,2.22,0.471,1559.62,0.9
2026-08-19 06:06:40,Lab Building A,226.3,0.81,0.169,1318.82,0.92
2026-08-19 06:06:40,Library Wing,230.7,1.79,0.372,1047.11,0.9
2026-08-19 06:06:40,Computer Center,219.7,1.95,0.39,1356.22,0.91
2026-08-19 06:06:40,Cafeteria Block,232.7,0.88,0.197,901.18,0.96
2026-08-19 10:58:37,Main Meter,236.7,5.65,1.257,1567.55,0.94
2026-08-19 10:58:37,Lab Building A,218.6,2.88,0.598,1322.43,0.95
2026-08-19 10:58:37,Library Wing,232.9,3.09,0.648,1051.0,0.9
2026-08-19 10:58:37,Computer Center,218.7,5.17,1.04,1361.96,0.92
2026-08-19 10:58:37,Cafeteria Block,223.4,4.3,0.932,907.22,0.97
2026-08-19 14:42:55,Main Meter,229.4,5.76,1.202,1574.79,0.91
2026-08-19 14:42:55,Lab Building A,224.4,3.72,0.735,1327.1,0.88
2026-08-19 14:42:55,Library Wing,231.5,3.01,0.648,1055.08,0.93
2026-08-19 14:42:55,Computer Center,234.1,4.91,1.046,1368.61,0.91
2026-08-19 14:42:55,Cafeteria Block,228.7,3.16,0.636,911.17,0.88
2026-08-19 18:09:56,Main Meter,230.2,4.56,0.945,1580.33,0.9
2026-08-19 18:09:56,Lab Building A,220.9,3.9,0.818,1332.04,0.95
2026-08-19 18:09:56,Library Wing,235.4,2.87,0.608,1058.46,0.9
2026-08-19 18:09:56,Computer Center,238.7,7.25,1.54,1378.2,0.89
2026-08-19 18:09:56,Cafeteria Block,220.0,3.25,0.672,914.99,0.94
2026-08-19 22:31:59,Main Meter,224.4,1.31,0.259,1581.94,0.88
2026-08-19 22:31:59,Lab Building A,219.6,1.47,0.303,1333.96,0.94
2026-08-19 22:31:59,Library Wing,225.9,0.9,0.187,1059.65,0.92
2026-08-19 22:31:59,Computer Center,236.7,2.04,0.435,1380.63,0.9
2026-08-19 22:31:59,Cafeteria Block,219.4,1.72,0.358,917.05,0.95
2026-08-20 02:59:33,Main Meter,240.0,2.24,0.478,1585.02,0.89
2026-08-20 02:59:33,Lab Building A,221.0,1.29,0.251,1335.43,0.88
2026-08-20 02:59:33,Library Wing,230.0,1.57,0.325,1061.65,0.9
2026-08-20 02:59:33,Computer Center,230.6,1.81,0.392,1383.14,0.94
2026-08-20 02:59:33,Cafeteria Block,223.9,1.39,0.296,918.93,0.95
2026-08-20 06:29:33,Main Meter,228.7,1.28,0.275,1586.69,0.94
2026-08-20 06:29:33,Lab Building A,236.3,1.57,0.338,1337.31,0.91
2026-08-20 06:29:33,Library Wing,231.9,0.97,0.211,1062.97,0.94
2026-08-20 06:29:33,Computer Center,223.7,2.15,0.442,1385.69,0.92
2026-08-20 06:29:33,Cafeteria Block,219.1,1.65,0.351,921.14,0.97
2026-08-20 10:33:46,Main Meter,225.5,4.72,0.958,1592.85,0.9
2026-08-20 10:33:46,Lab Building A,222.0,3.35,0.692,1341.77,0.93
2026-08-20 10:33:46,Library Wing,226.9,3.87,0.825,1068.3,0.94
2026-08-20 10:33:46,Computer Center,231.3,5.2,1.07,1392.55,0.89
2026-08-20 10:33:46,Cafeteria Block,236.9,3.1,0.668,924.93,0.91
2026-08-20 14:51:14,Main Meter,236.8,5.49,1.222,1600.13,0.94
2026-08-20 14:51:14,Lab Building A,229.8,3.98,0.832,1346.95,0.91
2026-08-20 14:51:14,Library Wing,222.2,3.09,0.618,1071.78,0.9
2026-08-20 14:51:14,Computer Center,223.3,7.36,1.561,1402.31,0.95
2026-08-20 14:51:14,Cafeteria Block,229.9,3.12,0.674,929.11,0.94
2026-08-20 18:18:09,Main Meter,236.7,5.34,1.125,1606.83,0.89
2026-08-20 18:18:09,Lab Building A,227.5,3.59,0.727,1351.65,0.89
2026-08-20 18:18:09,Library Wing,225.1,3.01,0.63,1075.37,0.93
2026-08-20 18:18:09,Computer Center,233.0,6.74,1.429,1411.45,0.91
2026-08-20 18:18:09,Cafeteria Block,229.1,3.59,0.773,933.79,0.94
2026-08-20 22:07:06,Main Meter,223.4,1.62,0.329,1608.71,0.91
2026-08-20 22:07:06,Lab Building A,229.2,1.17,0.244,1353.04,0.91
2026-08-20 22:07:06,Library Wing,225.9,1.01,0.217,1076.67,0.95
2026-08-20 22:07:06,Computer Center,232.7,2.88,0.617,1415.22,0.92
2026-08-20 22:07:06,Cafeteria Block,233.8,1.71,0.388,935.99,0.97
2026-08-21 02:55:29,Main Meter,221.3,2.21,0.465,1611.35,0.95
2026-08-21 02:55:29,Lab Building A,235.0,1.35,0.298,1354.7,0.94
2026-08-21 02:55:29,Library Wing,234.4,1.65,0.371,1078.98,0.96
2026-08-21 02:55:29,Computer Center,234.2,2.88,0.654,1419.44,0.97
2026-08-21 02:55:29,Cafeteria Block,223.2,1.16,0.251,937.52,0.97
2026-08-21 06:54:56,Main Meter,235.3,1.13,0.253,1612.78,0.95
2026-08-21 06:54:56,Lab Building A,226.2,1.49,0.3,1356.58,0.89
2026-08-21 06:54:56,Library Wing,236.9,1.5,0.323,1081.05,0.91
2026-08-21 06:54:56,Computer Center,236.5,2.2,0.484,1422.43,0.93
2026-08-21 06:54:56,Cafeteria Block,220.2,1.97,0.399,939.85,0.92
2026-08-21 10:37:03,Main Meter,219.3,5.27,1.109,1619.9,0.96
2026-08-21 10:37:03,Lab Building A,234.2,3.43,0.779,1361.45,0.97
2026-08-21 10:37:03,Library Wing,239.8,4.11,0.917,1086.53,0.93
2026-08-21 10:37:03,Computer Center,232.7,6.26,1.398,1431.51,0.96
2026-08-21 10:37:03,Cafeteria Block,222.7,3.96,0.785,944.45,0.89
2026-08-21 14:49:21,Main Meter,221.8,4.89,0.976,1626.07,0.9
2026-08-21 14:49:21,Lab Building A,230.3,3.59,0.761,1366.11,0.92
2026-08-21 14:49:21,Library Wing,234.7,4.0,0.911,1091.68,0.97
2026-08-21 14:49:21,Computer Center,219.6,6.89,1.468,1440.36,0.97
2026-08-21 14:49:21,Cafeteria Block,233.1,2.87,0.642,948.41,0.96
2026-08-21 18:20:47,Main Meter,221.1,5.3,1.031,1632.4,0.88
2026-08-21 18:20:47,Lab Building A,227.6,3.63,0.785,1370.47,0.95
2026-08-21 18:20:47,Library Wing,229.0,2.86,0.616,1095.34,0.94
2026-08-21 18:20:47,Computer Center,234.4,6.92,1.557,1448.98,0.96
2026-08-21 18:20:47,Cafeteria Block,220.6,2.7,0.566,952.05,0.95
2026-08-21 22:07:50,Main Meter,232.7,2.13,0.441,1635.11,0.89
2026-08-21 22:07:50,Lab Building A,227.3,1.27,0.271,1372.09,0.94
2026-08-21 22:07:50,Library Wing,229.9,1.58,0.349,1097.34,0.96
2026-08-21 22:07:50,Computer Center,218.2,3.27,0.656,1453.11,0.92
2026-08-21 22:07:50,Cafeteria Block,226.7,1.22,0.254,953.69,0.92
2026-08-22 02:20:22,Main Meter,234.1,1.35,0.294,1637.01,0.93
2026-08-22 02:20:22,Lab Building A,224.3,1.94,0.418,1374.8,0.96
2026-08-22 02:20:22,Library Wing,223.4,1.31,0.258,1098.93,0.88
2026-08-22 02:20:22,Computer Center,237.1,3.23,0.682,1457.43,0.89
2026-08-22 02:20:22,Cafeteria Block,221.6,1.18,0.251,955.14,0.96
2026-08-22 06:14:37,Main Meter,238.2,2.56,0.537,1640.35,0.88
2026-08-22 06:14:37,Lab Building A,232.6,1.73,0.37,1377.1,0.92
2026-08-22 06:14:37,Library Wing,240.0,1.33,0.303,1100.74,0.95
2026-08-22 06:14:37,Computer Center,236.5,3.11,0.655,1461.17,0.89
2026-08-22 06:14:37,Cafeteria Block,238.7,0.69,0.156,956.07,0.95
2026-08-22 10:24:00,Main Meter,218.3,5.38,1.104,1646.56,0.94
2026-08-22 10:24:00,Lab Building A,239.0,3.74,0.858,1381.93,0.96
2026-08-22 10:24:00,Library Wing,227.0,3.66,0.756,1105.58,0.91
2026-08-22 10:24:00,Computer Center,235.6,5.47,1.147,1468.29,0.89
2026-08-22 10:24:00,Cafeteria Block,232.3,3.19,0.66,960.17,0.89
2026-08-22 14:58:29,Main Meter,221.4,5.31,1.082,1653.27,0.92
2026-08-22 14:58:29,Lab Building A,219.6,3.0,0.632,1385.81,0.96
2026-08-22 14:58:29,Library Wing,238.3,3.11,0.667,1109.89,0.9
2026-08-22 14:58:29,Computer Center,225.0,5.63,1.115,1475.37,0.88
2026-08-22 14:58:29,Cafeteria Block,233.2,3.84,0.851,965.18,0.95
2026-08-22 18:03:11,Main Meter,237.7,4.67,1.066,1659.62,0.96
2026-08-22 18:03:11,Lab Building A,236.0,3.56,0.807,1390.83,0.96
2026-08-22 18:03:11,Library Wing,225.0,3.03,0.641,1113.67,0.94
2026-08-22 18:03:11,Computer Center,238.9,4.89,1.11,1482.03,0.95
2026-08-22 18:03:11,Cafeteria Block,229.5,2.86,0.584,968.82,0.89
2026-08-22 22:40:06,Main Meter,229.5,2.0,0.436,1662.11,0.95
2026-08-22 22:40:06,Lab Building A,230.8,1.58,0.328,1392.9,0.9
2026-08-22 22:40:06,Library Wing,238.4,1.37,0.297,1115.51,0.91
2026-08-22 22:40:06,Computer Center,226.2,3.17,0.688,1486.29,0.96
2026-08-22 22:40:06,Cafeteria Block,229.6,1.22,0.261,970.47,0.93
2026-08-23 02:31:59,Main Meter,231.7,1.69,0.368,1664.42,0.94
2026-08-23 02:31:59,Lab Building A,224.4,0.96,0.192,1394.04,0.89
2026-08-23 02:31:59,Library Wing,229.6,1.01,0.209,1116.68,0.9
2026-08-23 02:31:59,Computer Center,234.4,2.97,0.634,1490.19,0.91
2026-08-23 02:31:59,Cafeteria Block,231.1,1.3,0.267,972.08,0.89
2026-08-23 06:09:30,Main Meter,235.0,2.1,0.444,1667.1,0.9
2026-08-23 06:09:30,Lab Building A,223.3,1.1,0.224,1395.48,0.91
2026-08-23 06:09:30,Library Wing,232.0,1.92,0.419,1119.33,0.94
2026-08-23 06:09:30,Computer Center,222.5,2.4,0.486,1493.03,0.91
2026-08-23 06:09:30,Cafeteria Block,233.4,1.23,0.256,973.67,0.89
2026-08-23 10:13:46,Main Meter,229.3,4.71,1.048,1673.77,0.97
2026-08-23 10:13:46,Lab Building A,228.8,3.46,0.76,1400.35,0.96
2026-08-23 10:13:46,Library Wing,230.2,3.51,0.727,1123.54,0.9
2026-08-23 10:13:46,Computer Center,219.4,7.47,1.59,1502.42,0.97
2026-08-23 10:13:46,Cafeteria Block,227.7,2.58,0.517,976.75,0.88
2026-08-23 14:49:57,Main Meter,234.8,4.6,0.983,1679.78,0.91
2026-08-23 14:49:57,Lab Building A,223.7,3.73,0.776,1405.01,0.93
2026-08-23 14:49:57,Library Wing,226.1,3.85,0.783,1127.93,0.9
2026-08-23 14:49:57,Computer Center,238.2,7.18,1.625,1511.62,0.95
2026-08-23 14:49:57,Cafeteria Block,228.3,3.08,0.654,980.71,0.93
2026-08-23 18:25:35,Main Meter,223.5,4.11,0.873,1685.16,0.95
2026-08-23 18:25:35,Lab Building A,218.5,3.14,0.645,1408.89,0.94
2026-08-23 18:25:35,Library Wing,238.1,3.39,0.718,1132.58,0.89
2026-08-23 18:25:35,Computer Center,218.7,6.69,1.331,1520.24,0.91
2026-08-23 18:25:35,Cafeteria Block,221.9,2.89,0.577,984.09,0.9
2026-08-23 22:38:26,Main Meter,239.7,1.87,0.412,1687.74,0.92
2026-08-23 22:38:26,Lab Building A,239.2,1.44,0.307,1410.67,0.89
2026-08-23 22:38:26,Library Wing,221.9,1.5,0.32,1134.53,0.96
2026-08-23 22:38:26,Computer Center,225.0,1.83,0.387,1522.67,0.94
2026-08-23 22:38:26,Cafeteria Block,236.4,1.25,0.26,985.58,0.88
